,a,b
5019,296.15,300.33
5020,282.15,325.24
5021,298.39,296.7
5022,300.26,299.28
5023,304.76,289.93
5024,315.81,302.69
5025,288.31,305.28
5026,292.4,296.37
5027,293.32,296.76
5028,301.41,290.03
5029,287.9,288.91
5030,314.39,292.6
5031,304.88,310.74
5032,295.18,300.5
5033,307.4,302.13
5034,304.57,315.06
5035,319.52,310.97
5036,279.11,305.58
5037,311.05,309.08
5038,310.63,295.54
5039,294.42,295.81
5040,285.54,318.41
5041,292.69,317.52
5042,304.29,309.09
5043,299.47,316.52
5044,301.82,301.94
5045,308.03,302.41
5046,293.64,299.73
5047,291.87,285.68
5048,309.32,285.79
5049,303.88,299.76
5050,295.78,288.76
5051,306.04,295.62
5052,292.39,316.81
5053,308.68,300.93
5054,292.86,295.53
5055,279.26,306.1
5056,304.03,301.8
5057,304.28,294.9
5058,317.93,286.21
5059,306.84,307.22
5060,300.97,299.86
5061,299.23,293.53
5062,295.55,286.07
5063,314.84,299.37
5064,297.66,292.34
5065,280.36,291.15
5066,299.61,304.21
5067,295.86,294.24
5068,310.15,306.48
5069,300.91,309.91
5070,308.51,295.38
5071,299.76,298.77
5072,299.81,298.62
5073,303.58,295.83
5074,288.12,303.39
5075,302.94,294.13
5076,305.42,293.11
5077,301.13,287.73
5078,315.1,301.25
5079,299.19,304.91
5080,308.98,308.38
5081,295.27,297.47
5082,282.64,295.36
5083,294.5,284.4
5084,306.34,300.91
5085,294.24,306.32
5086,303.0,303.75
5087,294.6,300.2
5088,314.01,316.1
5089,294.93,298.59
5090,300.14,289.0
5091,290.52,295.48
5092,292.75,304.39
5093,273.81,300.32
5094,294.18,323.48
5095,290.08,299.44
5096,305.73,306.33
5097,289.0,292.89
5098,304.2,289.03
5099,299.19,308.03
5100,306.53,308.11
5101,292.58,282.44
5102,287.15,305.18
5103,307.44,306.13
5104,295.14,316.12
5105,311.04,300.3
5106,302.9,293.96
5107,309.35,297.26
5108,299.42,306.82
5109,300.04,288.4
5110,291.6,304.08
5111,281.78,299.1
5112,290.83,294.11
5113,313.34,288.02
5114,313.74,298.31
5115,314.43,309.87
5116,298.73,305.85
5117,298.96,311.2
5118,304.68,282.66
5119,292.48,304.56
5120,289.6,294.53
5121,295.34,309.51
5122,306.82,301.45
5123,310.95,318.17
5124,297.76,293.02
5125,307.2,301.69
5126,289.23,271.9
5127,302.19,320.64
5128,300.33,289.54
5129,294.71,290.45
5130,308.35,303.33
5131,295.44,317.62
5132,295.89,294.41
5133,303.85,310.8
5134,300.46,289.53
5135,310.68,313.2
5136,312.8,303.88
5137,294.62,310.0
5138,283.9,307.09
5139,296.9,299.1
5140,284.51,296.98
5141,303.54,308.52
5142,299.47,308.61
5143,298.42,313.11
5144,299.88,306.94
5145,283.2,299.95
5146,286.03,302.39
5147,302.44,297.63
5148,295.06,298.11
5149,299.11,305.62
5150,293.42,307.63
5151,293.55,302.79
5152,308.39,297.07
5153,286.75,305.62
5154,304.76,287.21
5155,300.76,307.75
5156,311.08,306.57
5157,296.24,293.21
5158,331.93,296.99
5159,320.06,310.99
5160,300.96,310.31
5161,307.33,299.62
5162,306.92,305.38
5163,290.95,275.57
5164,296.58,309.68
5165,305.97,316.49
5166,300.19,292.87
5167,289.75,277.32
5168,304.99,301.84
5169,305.84,311.63
5170,301.11,296.48
5171,292.19,313.44
5172,288.87,306.39
5173,313.72,300.87
5174,309.92,307.37
5175,298.17,312.15
5176,307.61,302.75
5177,312.65,287.83
5178,301.95,284.51
5179,306.4,281.39
5180,296.19,285.12
5181,291.1,312.95
5182,291.93,308.63
5183,305.91,288.99
5184,298.07,311.34
5185,305.92,289.43
5186,308.01,304.06
5187,281.1,302.32
5188,297.8,293.48
5189,294.35,297.56
5190,304.11,292.8
5191,311.22,298.49
5192,302.41,309.09
5193,304.97,290.47
5194,306.57,305.77
5195,299.12,288.56
5196,320.89,316.64
5197,307.74,288.57
5198,307.24,286.05
5199,304.72,296.3
5200,300.04,296.21
5201,296.16,296.68
5202,290.81,301.98
5203,307.31,284.03
5204,306.01,314.76
5205,310.14,292.52
5206,323.45,295.72
5207,290.85,292.37
5208,306.68,296.4
5209,310.23,311.32
5210,299.47,298.78
5211,295.21,304.69
5212,319.41,326.97
5213,289.58,311.92
5214,293.68,305.83
5215,302.24,286.39
5216,296.05,308.17
5217,294.05,309.81
5218,282.8,299.74
5219,301.23,283.87
5220,314.3,297.6
5221,287.35,291.34
5222,303.4,311.76
5223,304.13,304.23
5224,297.6,302.82
5225,319.1,291.71
5226,292.67,292.78
5227,313.42,308.11
5228,310.26,308.61
5229,317.15,314.52
5230,283.24,302.82
5231,297.39,300.07
5232,302.26,306.41
5233,303.16,290.42
5234,300.14,297.95
5235,310.7,294.34
5236,297.55,308.87
5237,307.3,287.04
5238,295.04,293.42
5239,298.07,299.45
5240,308.14,304.21
5241,306.33,298.25
5242,290.01,303.02
5243,304.95,296.9
5244,297.75,288.16
5245,301.68,300.32
5246,295.66,312.77
5247,289.25,299.1
5248,301.67,299.3
5249,301.69,302.13
5250,299.93,304.13
5251,300.16,300.47
5252,299.72,284.69
5253,311.69,309.61
5254,313.16,317.41
5255,307.41,291.71
5256,292.26,294.22
5257,307.53,303.26
5258,286.88,296.72
5259,307.66,279.6
5260,288.04,320.42
5261,306.46,290.94
5262,293.8,313.84
5263,288.79,296.55
5264,294.11,294.92
5265,303.54,286.87
5266,296.23,299.27
5267,310.8,302.11
5268,281.05,314.13
5269,301.24,300.76
5270,306.9,298.85
5271,283.58,300.86
5272,285.6,292.42
5273,297.32,307.23
5274,299.0,311.84
5275,295.02,300.69
5276,306.37,304.3
5277,304.03,301.8
5278,286.91,295.13
5279,305.72,316.26
5280,310.9,291.01
5281,300.28,307.97
5282,301.63,309.16
5283,283.3,290.22
5284,308.41,308.13
5285,310.12,284.8
5286,297.42,309.32
5287,299.2,284.24
5288,298.04,312.65
5289,295.5,302.0
5290,307.62,281.76
5291,287.95,287.08
5292,285.1,291.44
5293,311.46,293.13
5294,291.16,293.02
5295,295.33,295.02
5296,306.83,299.97
5297,294.87,288.08
5298,293.26,296.3
5299,312.76,299.05
5300,301.41,328.11
5301,310.66,302.07
5302,286.21,290.77
5303,311.29,302.57
5304,300.94,314.28
5305,296.73,309.53
5306,288.1,296.84
5307,298.13,309.52
5308,308.4,284.19
5309,301.37,303.08
5310,311.97,308.81
5311,301.1,294.88
5312,300.68,315.58
5313,306.42,299.14
5314,283.57,300.84
5315,299.0,289.42
5316,299.03,299.88
5317,301.74,301.99
5318,306.44,303.5
5319,314.82,291.2
5320,311.03,299.54
5321,296.93,298.86
5322,292.79,305.23
5323,286.77,296.68
5324,292.8,295.59
5325,304.45,327.58
5326,293.9,316.36
5327,298.73,289.95
5328,295.81,312.13
5329,301.39,291.92
5330,297.51,301.4
5331,289.06,300.61
5332,303.41,298.91
5333,297.14,299.2
5334,307.87,296.97
5335,286.31,305.65
5336,306.42,312.6
5337,291.16,316.12
5338,302.2,272.17
5339,291.81,317.19
5340,307.18,296.18
5341,294.15,283.42
5342,286.63,298.78
5343,310.81,323.74
5344,297.21,315.59
5345,292.77,314.19
5346,311.29,292.88
5347,299.59,317.8
5348,298.53,318.45
5349,293.69,317.61
5350,293.93,312.1
5351,295.32,297.64
5352,288.58,292.91
5353,299.61,293.3
5354,301.87,300.63
5355,296.04,300.86
5356,288.38,298.12
5357,303.56,294.1
5358,296.66,281.7
5359,285.05,295.59
5360,300.34,291.65
5361,297.86,306.44
5362,303.22,312.75
5363,306.0,304.42
5364,298.13,307.81
5365,292.98,303.98
5366,289.02,300.2
5367,289.32,290.08
5368,285.65,292.07
5369,320.42,299.79
5370,311.88,287.12
5371,297.67,309.52
5372,305.66,298.4
5373,293.54,301.31
5374,301.49,297.24
5375,280.19,292.11
5376,300.35,295.75
5377,308.91,306.28
5378,293.06,306.4
5379,293.46,298.27
5380,296.49,295.9
5381,311.12,301.03
5382,300.06,288.29
5383,287.48,297.34
5384,298.42,287.02
5385,301.41,293.1
5386,312.6,308.83
5387,281.22,301.92
5388,292.51,288.46
5389,307.07,292.04
5390,280.7,301.25
5391,296.45,287.64
5392,290.52,299.84
5393,315.11,314.79
5394,328.6,301.95
5395,287.35,311.15
5396,298.54,299.97
5397,298.1,314.76
5398,286.05,300.65
5399,309.34,299.94
5400,293.41,311.56
5401,288.31,294.5
5402,282.67,296.48
5403,289.9,295.09
5404,305.19,301.33
5405,289.31,296.77
5406,314.75,319.25
5407,312.44,285.83
5408,319.32,305.36
5409,303.41,291.09
5410,306.77,300.32
5411,295.76,311.55
5412,282.71,293.21
5413,303.71,276.3
5414,310.39,305.13
5415,279.67,312.86
5416,298.27,299.3
5417,310.38,293.48
5418,299.43,293.85
5419,286.51,302.54
5420,285.82,293.83
5421,295.62,281.45
5422,304.46,292.65
5423,316.37,298.64
5424,307.58,298.66
5425,309.75,301.42
5426,294.36,307.04
5427,287.52,316.77
5428,300.2,287.06
5429,297.04,306.16
5430,304.04,297.65
5431,308.64,298.34
5432,304.69,282.86
5433,294.21,308.13
5434,294.92,278.44
5435,299.97,295.22
5436,293.88,320.73
5437,316.99,295.4
5438,319.66,307.48
5439,298.92,291.5
5440,303.38,290.56
5441,284.28,305.17
5442,297.83,306.15
5443,302.27,295.04
5444,290.93,290.23
5445,308.39,294.59
5446,307.15,298.63
5447,317.02,290.68
5448,304.58,311.06
5449,293.09,293.26
5450,287.28,295.36
5451,309.29,291.59
5452,288.86,286.42
5453,300.59,304.41
5454,292.62,292.64
5455,294.73,303.48
5456,309.67,299.32
5457,307.17,327.42
5458,310.55,307.62
5459,306.93,321.76
5460,292.92,279.19
5461,302.85,301.31
5462,298.83,307.13
5463,290.81,289.18
5464,298.49,303.54
5465,291.03,293.36
5466,291.85,315.6
5467,292.97,297.5
5468,304.15,298.21
5469,293.3,322.55
5470,320.06,297.81
5471,306.57,288.18
5472,303.74,304.08
5473,310.33,291.61
5474,302.17,285.92
5475,285.35,302.85
5476,290.45,305.74
5477,303.1,284.99
5478,287.78,309.72
5479,294.79,283.17
5480,301.91,297.46
5481,305.4,310.93
5482,313.37,305.3
5483,305.93,286.63
5484,316.34,295.12
5485,315.89,289.71
5486,299.77,280.22
5487,328.33,306.68
5488,271.58,323.79
5489,294.62,289.8
5490,299.38,282.36
5491,316.66,293.67
5492,310.95,303.92
5493,294.83,306.27
5494,316.51,293.1
5495,288.02,312.4
5496,287.2,292.61
5497,298.32,303.04
5498,308.32,325.55
5499,308.59,304.28
5500,297.04,302.08
5501,299.0,306.66
5502,322.09,298.09
5503,305.09,300.91
5504,311.23,290.8
5505,284.62,287.95
5506,300.43,285.96
5507,293.73,306.08
5508,304.89,286.22
5509,290.41,303.72
5510,294.9,324.22
5511,294.67,308.33
5512,283.38,294.2
5513,289.59,303.88
5514,298.06,314.81
5515,293.32,293.25
5516,297.73,312.07
5517,303.29,282.73
5518,306.05,288.16
5519,297.74,310.52
5520,294.84,286.84
5521,294.03,314.75
5522,298.69,295.05
5523,290.09,303.57
5524,297.83,298.81
5525,296.79,289.23
5526,297.46,308.13
5527,292.5,299.48
5528,307.0,309.56
5529,304.34,284.88
5530,300.34,273.97
5531,293.03,299.11
5532,294.9,299.15
5533,297.97,297.08
5534,301.77,305.7
5535,290.23,302.79
5536,296.44,282.13
5537,294.16,285.24
5538,296.47,292.02
5539,294.2,298.5
5540,311.55,297.18
5541,296.93,301.92
5542,315.87,274.96
5543,297.35,308.2
5544,293.45,297.46
5545,294.96,301.42
5546,292.81,313.82
5547,318.19,304.76
5548,291.05,293.31
5549,306.35,295.2
5550,284.27,312.79
5551,291.0,300.98
5552,312.41,307.14
5553,291.33,299.36
5554,293.59,318.85
5555,299.09,328.53
5556,324.11,296.87
5557,309.12,299.26
5558,319.82,296.55
5559,298.63,291.32
5560,303.01,323.65
5561,292.25,318.2
5562,298.14,285.6
5563,301.06,291.25
5564,297.21,310.29
5565,294.81,301.9
5566,300.93,312.65
5567,297.62,294.44
5568,308.05,316.75
5569,278.67,285.23
5570,301.13,304.64
5571,290.71,295.48
5572,309.21,300.59
5573,311.39,307.87
5574,289.67,296.43
5575,293.64,296.75
5576,302.0,294.94
5577,306.96,318.33
5578,306.91,284.89
5579,294.47,297.45
5580,309.64,309.42
5581,291.63,288.03
5582,294.4,285.16
5583,310.36,303.67
5584,299.72,281.04
5585,289.85,275.92
5586,291.19,300.99
5587,310.71,296.39
5588,294.88,308.44
5589,288.27,291.2
5590,313.0,308.43
5591,298.68,294.54
5592,302.49,288.88
5593,306.1,311.67
5594,278.14,312.76
5595,298.6,290.38
5596,287.66,295.74
5597,272.47,300.27
5598,292.74,304.99
5599,311.94,298.83
5600,289.7,295.43
5601,318.54,315.45
5602,286.03,303.37
5603,299.06,285.61
5604,313.31,289.28
5605,310.56,293.55
5606,311.49,310.25
5607,294.15,311.11
5608,282.58,290.38
5609,300.48,313.46
5610,297.07,306.23
5611,282.77,309.63
5612,309.36,306.56
5613,284.33,291.41
5614,296.65,289.82
5615,289.22,314.19
5616,322.15,292.59
5617,297.2,306.1
5618,331.77,309.93
5619,298.98,298.44
5620,304.93,310.94
5621,299.68,310.71
5622,296.94,321.04
5623,281.71,303.51
5624,303.17,300.69
5625,292.53,301.89
5626,304.83,289.36
5627,299.57,304.45
5628,309.7,293.01
5629,301.88,301.06
5630,306.24,306.51
5631,314.42,302.29
5632,297.66,287.84
5633,306.32,310.83
5634,301.38,303.27
5635,304.25,292.54
5636,302.43,300.36
5637,296.57,316.97
5638,310.87,298.8
5639,279.08,298.99
5640,308.29,307.59
5641,322.95,309.68
5642,301.7,299.34
5643,310.67,287.24
5644,295.87,296.48
5645,294.64,289.56
5646,294.15,316.07
5647,298.37,306.55
5648,290.41,298.24
5649,316.27,278.58
5650,294.65,294.15
5651,292.35,312.79
5652,305.48,305.14
5653,291.82,297.33
5654,304.23,267.89
5655,292.95,298.78
5656,322.28,293.93
5657,316.99,310.81
5658,310.21,297.93
5659,287.52,304.21
5660,303.4,311.68
5661,283.89,293.61
5662,289.56,287.71
5663,301.58,292.06
5664,297.65,305.11
5665,281.02,320.25
5666,314.02,308.37
5667,287.62,293.64
5668,315.55,322.13
5669,308.86,296.51
5670,296.66,305.15
5671,292.35,298.32
5672,284.33,311.09
5673,307.62,293.08
5674,304.19,301.13
5675,301.25,309.81
5676,301.35,299.37
5677,293.76,302.07
5678,298.29,303.35
5679,313.29,285.33
5680,298.69,303.52
5681,303.09,289.69
5682,289.07,295.43
5683,304.18,294.91
5684,293.73,296.44
5685,296.56,308.03
5686,297.52,294.13
5687,297.88,307.92
5688,310.71,299.41
5689,308.75,295.26
5690,297.77,294.78
5691,310.24,301.12
5692,296.59,302.48
5693,302.18,291.83
5694,296.9,302.21
5695,299.43,296.91
5696,296.83,299.85
5697,296.77,298.38
5698,311.58,298.14
5699,302.24,290.44
5700,309.05,318.26
5701,299.89,309.53
5702,305.66,294.17
5703,292.26,294.83
5704,305.34,295.52
5705,311.68,313.64
5706,313.78,288.43
5707,321.39,309.82
5708,301.2,295.35
5709,310.66,295.78
5710,295.94,287.48
5711,291.32,306.73
5712,295.25,314.7
5713,308.46,306.71
5714,301.14,294.0
5715,301.6,280.56
5716,288.8,296.68
5717,304.63,304.94
5718,292.65,286.4
5719,305.31,302.55
5720,293.49,291.22
5721,311.33,286.43
5722,297.71,286.36
5723,291.01,313.9
5724,293.48,296.59
5725,300.33,284.86
5726,297.48,293.59
5727,294.86,277.09
5728,307.11,283.41
5729,301.62,282.47
5730,297.15,303.51
5731,292.98,311.15
5732,308.68,291.96
5733,288.74,312.22
5734,296.67,290.34
5735,303.71,313.66
5736,297.47,306.85
5737,300.15,304.18
5738,305.6,295.96
5739,288.07,271.43
5740,313.5,299.6
5741,288.39,293.5
5742,295.18,300.88
5743,307.8,306.38
5744,292.87,302.71
5745,312.98,296.47
5746,301.82,305.58
5747,310.14,298.87
5748,288.31,291.68
5749,305.23,305.89
5750,331.59,294.28
5751,300.51,291.67
5752,296.8,309.95
5753,281.98,296.43
5754,312.37,300.36
5755,303.81,286.14
5756,305.76,302.97
5757,294.86,321.71
5758,313.36,303.53
5759,297.02,303.66
5760,286.34,290.19
5761,277.29,307.42
5762,305.05,282.47
5763,302.49,287.45
5764,305.93,299.58
5765,315.4,319.33
5766,294.69,306.84
5767,288.81,293.43
5768,298.94,280.91
5769,290.25,303.77
5770,291.28,279.02
5771,302.8,280.18
5772,292.97,297.06
5773,300.74,297.05
5774,310.45,281.48
5775,315.68,289.15
5776,299.07,299.93
5777,312.07,293.3
5778,284.34,300.79
5779,312.24,305.9
5780,289.26,313.08
5781,304.01,316.53
5782,305.29,306.63
5783,306.94,299.25
5784,320.81,296.9
5785,303.87,324.37
5786,290.42,298.3
5787,285.7,296.81
5788,291.09,290.08
5789,291.36,316.11
5790,295.39,304.68
5791,293.73,290.7
5792,316.45,277.74
5793,284.89,290.14
5794,322.37,295.41
5795,311.05,298.57
5796,306.58,287.17
5797,308.17,294.31
5798,302.96,304.28
5799,296.33,313.28
5800,298.2,307.14
5801,311.99,304.09
5802,306.47,322.4
5803,303.84,299.03
5804,301.93,308.08
5805,315.22,285.09
5806,304.35,288.23
5807,300.98,294.3
5808,303.11,291.39
5809,291.06,282.92
5810,296.87,291.17
5811,299.06,296.81
5812,303.52,285.55
5813,287.39,308.65
5814,311.37,296.79
5815,292.3,307.45
5816,280.77,297.55
5817,287.79,293.95
5818,307.43,297.43
5819,290.89,298.59
5820,308.48,292.76
5821,299.86,303.76
5822,293.57,296.53
5823,280.98,318.53
5824,285.32,314.84
5825,294.94,293.61
5826,305.66,311.49
5827,295.17,302.68
5828,307.27,298.83
5829,292.08,313.81
5830,301.66,286.1
5831,295.28,297.3
5832,288.92,300.64
5833,287.83,308.28
5834,306.84,291.96
5835,298.69,299.91
5836,300.24,301.85
5837,299.49,293.23
5838,298.49,308.28
5839,289.15,309.86
5840,328.57,293.88
5841,290.04,312.01
5842,315.09,293.85
5843,303.11,302.08
5844,313.24,304.94
5845,301.6,299.69
5846,281.33,310.77
5847,299.43,289.45
5848,298.34,299.35
5849,305.16,292.01
5850,291.65,321.46
5851,286.1,317.55
5852,295.53,297.29
5853,307.37,304.66
5854,296.53,309.29
5855,307.61,296.7
5856,314.46,277.98
5857,286.58,292.27
5858,285.23,296.56
5859,298.15,290.48
5860,300.98,294.59
5861,297.8,297.65
5862,302.27,294.87
5863,299.36,306.41
5864,292.57,308.39
5865,306.92,287.57
5866,297.54,286.92
5867,305.57,307.44
5868,290.74,305.14
5869,313.66,310.87
5870,301.09,293.44
5871,300.45,307.47
5872,294.46,309.22
5873,282.29,301.43
5874,306.15,300.5
5875,286.34,308.9
5876,284.27,277.94
5877,309.57,303.63
5878,295.46,302.53
5879,288.06,307.86
5880,294.05,310.49
5881,292.45,299.09
5882,297.67,293.56
5883,302.63,291.39
5884,312.75,309.75
5885,309.33,286.52
5886,299.12,291.96
5887,287.47,294.11
5888,304.93,305.88
5889,306.12,288.44
5890,295.12,294.07
5891,310.12,298.37
5892,285.81,304.86
5893,290.81,297.78
5894,297.16,312.37
5895,296.77,295.83
5896,292.3,302.99
5897,302.36,306.97
5898,294.26,292.01
5899,307.78,302.48
5900,312.2,297.2
5901,304.02,294.9
5902,308.36,297.02
5903,298.36,309.94
5904,308.07,285.68
5905,301.45,299.62
5906,315.46,319.53
5907,304.76,282.83
5908,298.23,302.87
5909,301.37,319.97
5910,313.93,301.36
5911,295.15,326.0
5912,294.48,298.49
5913,287.43,306.77
5914,296.95,298.24
5915,282.22,292.36
5916,307.17,308.25
5917,300.58,304.29
5918,292.74,285.25
5919,300.82,302.83
5920,311.53,307.86
5921,300.19,310.1
5922,323.55,310.4
5923,315.31,307.52
5924,302.29,316.35
5925,295.43,288.53
5926,303.04,290.4
5927,319.89,302.53
5928,291.62,308.98
5929,315.22,306.76
5930,295.96,292.56
5931,301.76,302.83
5932,313.86,308.49
5933,308.08,297.5
5934,299.49,302.62
5935,313.45,303.72
5936,289.93,298.08
5937,314.09,319.54
5938,314.7,299.25
5939,302.75,293.22
5940,292.2,312.14
5941,293.58,293.81
5942,291.19,312.23
5943,287.18,293.31
5944,305.99,307.88
5945,313.43,298.8
5946,294.37,295.77
5947,302.44,298.12
5948,303.83,280.41
5949,299.21,280.93
5950,312.66,309.05
5951,313.81,321.66
5952,298.19,286.53
5953,295.38,292.78
5954,313.32,308.5
5955,300.31,297.96
5956,300.13,305.95
5957,292.19,282.27
5958,297.88,304.33
5959,288.83,290.94
5960,303.81,309.5
5961,304.4,297.72
5962,307.31,305.6
5963,281.94,300.97
5964,283.25,290.87
5965,294.42,315.16
5966,293.03,300.95
5967,300.55,306.42
5968,302.71,323.81
5969,312.28,304.26
5970,316.61,287.6
5971,300.27,278.46
5972,297.6,285.09
5973,305.85,305.12
5974,280.48,286.52
5975,294.69,294.62
5976,293.54,294.74
5977,286.42,305.98
5978,308.47,299.21
5979,299.57,298.44
5980,296.33,291.45
5981,301.96,291.92
5982,306.46,282.89
5983,290.33,294.0
5984,291.47,310.07
5985,307.23,292.67
5986,294.53,294.36
5987,305.98,284.37
5988,285.41,303.53
5989,298.8,288.68
5990,298.61,301.16
5991,298.86,312.26
5992,311.53,289.71
5993,298.27,312.2
5994,302.52,298.86
5995,287.55,287.87
5996,298.71,311.82
5997,290.13,280.31
5998,306.4,304.16
5999,307.63,296.62
6000,306.28,296.01
6001,317.66,299.53
6002,304.16,285.53
6003,296.6,296.43
6004,305.66,289.75
6005,298.38,308.34
6006,291.47,309.0
6007,312.66,291.59
6008,301.09,305.39
6009,295.8,288.43
6010,290.64,293.15
6011,320.0,302.15
6012,310.25,308.96
6013,300.51,295.43
6014,296.62,293.62
6015,302.47,280.97
6016,283.12,303.88
6017,298.76,298.88
6018,308.01,295.85
6019,289.78,292.35
6020,281.07,297.04
6021,289.17,303.89
6022,295.48,302.85
6023,308.87,295.79
6024,298.26,294.63
6025,311.96,301.99
6026,312.08,291.29
6027,298.15,286.64
6028,317.8,286.82
6029,314.55,292.63
6030,289.06,314.47
6031,300.43,306.57
6032,313.03,291.23
6033,295.96,306.68
6034,315.13,311.97
6035,287.74,311.26
6036,301.77,292.14
6037,298.93,304.1
6038,298.33,277.79
6039,301.07,293.98
6040,299.36,304.42
6041,300.42,309.44
6042,306.85,298.29
6043,293.25,292.4
6044,297.04,303.78
6045,290.4,272.51
6046,304.29,288.53
6047,307.12,302.33
6048,296.84,299.41
6049,292.93,277.51
6050,298.9,292.88
6051,314.75,310.39
6052,305.39,279.68
6053,286.5,292.53
6054,308.22,304.79
6055,319.42,282.29
6056,308.67,312.2
6057,304.89,297.32
6058,310.09,295.35
6059,303.47,307.4
6060,292.24,308.79
6061,296.53,305.8
6062,298.67,293.31
6063,289.38,319.37
6064,296.23,293.18
6065,304.02,299.67
6066,307.97,294.77
6067,304.55,299.65
6068,292.22,298.08
6069,287.39,308.53
6070,294.67,296.41
6071,300.7,310.27
6072,312.26,287.7
6073,281.94,292.29
6074,298.98,310.98
6075,291.18,293.07
6076,301.28,286.75
6077,303.04,291.12
6078,314.96,295.27
6079,286.33,292.24
6080,300.82,293.95
6081,286.88,289.77
6082,315.07,290.44
6083,309.33,289.86
6084,297.69,307.95
6085,299.18,311.59
6086,303.62,302.06
6087,301.22,307.57
6088,307.71,299.22
6089,301.2,308.35
6090,304.62,298.41
6091,282.09,292.47
6092,293.95,308.3
6093,285.05,300.64
6094,295.52,311.17
6095,309.36,291.17
6096,299.86,304.31
6097,298.13,296.24
6098,289.27,282.6
6099,311.37,273.92
6100,303.51,296.65
6101,286.34,293.37
6102,294.64,293.75
6103,294.74,301.2
6104,305.6,302.98
6105,301.65,296.34
6106,301.24,313.73
6107,290.9,306.23
6108,298.37,303.54
6109,299.26,278.96
6110,298.19,303.12
6111,286.31,283.38
6112,288.07,292.53
6113,288.86,298.25
6114,297.17,321.31
6115,304.46,301.84
6116,297.84,292.06
6117,296.62,309.07
6118,290.62,297.87
6119,300.43,311.79
6120,303.51,303.47
6121,297.6,293.87
6122,304.37,293.3
6123,312.91,293.92
6124,304.3,304.79
6125,296.37,297.71
6126,284.42,303.67
6127,288.4,301.06
6128,295.08,298.02
6129,307.31,299.31
6130,296.63,290.72
6131,323.36,299.26
6132,298.96,311.05
6133,300.58,304.48
6134,311.53,305.5
6135,330.77,316.42
6136,305.78,289.58
6137,299.3,302.91
6138,299.98,301.44
6139,327.08,295.8
6140,303.26,284.76
6141,294.04,290.3
6142,312.85,297.51
6143,290.38,292.51
6144,310.27,286.1
6145,288.54,306.24
6146,285.07,294.71
6147,310.54,292.67
6148,305.54,313.64
6149,289.82,299.02
6150,307.4,297.86
6151,323.9,322.88
6152,290.09,307.64
6153,307.99,300.55
6154,288.17,284.0
6155,286.29,295.75
6156,296.31,303.82
6157,289.4,317.52
6158,310.07,298.05
6159,301.58,299.48
6160,316.2,305.66
6161,312.01,303.45
6162,289.04,301.5
6163,285.14,294.64
6164,294.58,307.6
6165,309.59,307.92
6166,300.12,301.44
6167,309.98,301.36
6168,304.36,316.09
6169,310.49,283.48
6170,313.6,283.06
6171,292.22,307.58
6172,306.74,293.28
6173,299.2,312.89
6174,300.06,289.75
6175,303.68,271.75
6176,297.3,295.86
6177,294.55,288.3
6178,296.97,318.96
6179,298.91,295.68
6180,296.6,300.34
6181,309.74,314.43
6182,303.17,303.3
6183,322.23,306.93
6184,302.8,288.13
6185,287.93,306.7
6186,310.48,304.95
6187,309.65,299.19
6188,290.57,294.74
6189,308.74,306.91
6190,304.19,288.11
6191,307.07,294.3
6192,290.25,296.99
6193,287.1,297.8
6194,296.19,309.22
6195,311.94,299.42
6196,301.61,304.64
6197,311.06,310.87
6198,308.92,292.72
6199,279.84,291.21
6200,300.0,302.78
6201,309.23,300.98
6202,286.33,320.38
6203,293.47,314.54
6204,307.12,297.4
6205,311.77,303.07
6206,295.96,283.35
6207,308.62,283.88
6208,308.03,306.04
6209,288.68,305.04
6210,278.99,301.48
6211,292.41,327.45
6212,302.8,312.25
6213,300.59,303.16
6214,303.46,292.6
6215,291.56,295.66
6216,307.09,299.92
6217,300.99,291.5
6218,293.04,288.02
6219,287.6,311.69
6220,314.06,300.53
6221,319.72,283.54
6222,298.26,290.47
6223,284.13,292.88
6224,317.28,301.14
6225,304.06,296.91
6226,314.33,291.62
6227,300.02,302.94
6228,293.1,272.44
6229,285.22,314.47
6230,305.78,309.9
6231,305.27,310.48
6232,294.8,291.13
6233,299.83,295.42
6234,295.17,300.82
6235,297.42,295.37
6236,308.43,297.15
6237,279.05,305.56
6238,292.64,292.11
6239,304.8,302.55
6240,321.39,290.12
6241,304.58,309.15
6242,308.96,305.09
6243,318.48,281.78
6244,288.86,291.8
6245,289.07,298.91
6246,293.87,292.86
6247,300.39,293.03
6248,309.76,324.6
6249,291.95,314.04
6250,302.9,295.49
6251,313.67,300.58
6252,290.04,296.21
6253,294.41,295.93
6254,300.65,285.48
6255,308.07,315.96
6256,300.61,305.57
6257,286.16,315.07
6258,302.55,300.11
6259,312.89,326.76
6260,290.79,316.74
6261,294.53,316.52
6262,300.72,283.43
6263,302.23,320.53
6264,275.59,295.7
6265,294.8,270.33
6266,301.18,311.53
6267,286.64,306.46
6268,284.46,294.39
6269,311.1,294.93
6270,300.83,300.3
6271,304.53,295.96
6272,300.28,301.69
6273,299.75,296.05
6274,308.52,307.2
6275,305.01,339.61
6276,293.46,292.44
6277,305.41,304.19
6278,298.97,306.68
6279,295.9,310.17
6280,290.15,306.59
6281,287.05,302.94
6282,318.21,306.0
6283,311.87,300.07
6284,299.22,286.42
6285,301.42,305.82
6286,315.13,302.13
6287,298.59,302.46
6288,292.72,301.82
6289,299.13,289.29
6290,293.87,304.96
